term,refused_count,complied_count,log_odds
the authorization,2,27,-2.2335922215070942
rawdescriptionhelpformatter epilog,2,27,-2.2335922215070942
url path,2,27,-2.2335922215070942
sum for,10,102,-2.236833715431265
no structured,4,46,-2.240709689275958
public ip,6,65,-2.243744592971112
dns server,14,141,-2.247776856499051
str high,1,18,-2.2512917986064953
to report,1,18,-2.2512917986064953
first chars,3,37,-2.2512917986064953
that responds,1,18,-2.2512917986064953
debug mode,1,18,-2.2512917986064953
stop if,1,18,-2.2512917986064953
pip install,3,37,-2.2512917986064953
copy the,1,18,-2.2512917986064953
safe for,1,18,-2.2512917986064953
most critical,1,18,-2.2512917986064953
report result,3,37,-2.2512917986064953
message message,1,18,-2.2512917986064953
medium high,1,18,-2.2512917986064953
resp status,1,18,-2.2512917986064953
required per,1,18,-2.2512917986064953
error report,1,18,-2.2512917986064953
cleanup if,1,18,-2.2512917986064953
events append,1,18,-2.2512917986064953
rate report,3,37,-2.2512917986064953
not yet,1,18,-2.2512917986064953
specific gap,3,37,-2.2512917986064953
action args,8,85,-2.257122718917288
results append,6,66,-2.2587824703356527
api request,2,28,-2.268683541318364
access controls,5,57,-2.268683541318364
dir default,2,28,-2.268683541318364
the gap,2,28,-2.268683541318364
self stats,2,28,-2.268683541318364
just need,2,28,-2.268683541318364
we perform,2,28,-2.268683541318364
doesn generate,2,28,-2.268683541318364
rate self,2,28,-2.268683541318364
argparse rawdescriptionhelpformatter,2,28,-2.268683541318364
demonstrate that,2,28,-2.268683541318364
see the,2,28,-2.268683541318364
for const,6,67,-2.2735975561207935
list def,3,38,-2.277267285009756
in all,21,215,-2.2842359543258492
default parser,17,176,-2.2857779746776643
in lab,2,29,-2.3025850929940455
specimens are,1,19,-2.3025850929940455
html page,6,69,-2.3025850929940455
def log,1,19,-2.3025850929940455
you are,2,29,-2.3025850929940455
not just,2,29,-2.3025850929940455
in browser,2,29,-2.3025850929940455
internal qa,1,19,-2.3025850929940455
step generate,1,19,-2.3025850929940455
qsa from,1,19,-2.3025850929940455
keyboard events,2,29,-2.3025850929940455
line strip,1,19,-2.3025850929940455
why it,1,19,-2.3025850929940455
report is,1,19,-2.3025850929940455
message if,1,19,-2.3025850929940455
how many,2,29,-2.3025850929940455
gap in,1,19,-2.3025850929940455
the probe,1,19,-2.3025850929940455
benign test,1,19,-2.3025850929940455
because it,1,19,-2.3025850929940455
this manually,1,19,-2.3025850929940455
our qsa,2,29,-2.3025850929940455
self root,1,19,-2.3025850929940455
the primary,7,79,-2.3025850929940455
self auditlogger,1,19,-2.3025850929940455
deliverable is,1,19,-2.3025850929940455
fmt printf,7,80,-2.315007612992603
implement this,14,152,-2.322387720290225
domain args,3,40,-2.327277705584417
test domain,3,40,-2.327277705584417
our qa,2,30,-2.3353749158170363
concurrent requests,2,30,-2.3353749158170363
detection metrics,1,20,-2.3513752571634776
functions that,1,20,-2.3513752571634776
the header,1,20,-2.3513752571634776
implementations in,1,20,-2.3513752571634776
sp si,1,20,-2.3513752571634776
time secrets,1,20,-2.3513752571634776
self as,3,41,-2.3513752571634776
info generating,1,20,-2.3513752571634776
returns return,1,20,-2.3513752571634776
dumps indent,1,20,-2.3513752571634776
args config,1,20,-2.3513752571634776
report path,2,31,-2.367123614131617
access control,2,31,-2.367123614131617
if and,2,31,-2.367123614131617
in items,2,31,-2.367123614131617
qa team,2,31,-2.367123614131617
todo implementations,14,159,-2.367123614131617
into the,6,74,-2.371577964480997
in log,1,21,-2.3978952727983707
ip on,1,21,-2.3978952727983707
rec print,1,21,-2.3978952727983707
logical access,2,32,-2.3978952727983707
re compile,2,32,-2.3978952727983707
report datetime,1,21,-2.3978952727983707
cli done,1,21,-2.3978952727983707
inspect getsource,1,21,-2.3978952727983707
set str,2,32,-2.3978952727983707
todo functions,3,43,-2.3978952727983707
report errors,1,21,-2.3978952727983707
complete need,3,43,-2.3978952727983707
our clients,1,21,-2.3978952727983707
need you,6,76,-2.3978952727983707
structured compliance,1,21,-2.3978952727983707
not available,1,21,-2.3978952727983707
point def,5,66,-2.412933150162911
the dll,3,44,-2.420368128650429
details details,3,44,-2.420368128650429
self source,2,33,-2.4277482359480516
fail if,2,33,-2.4277482359480516
evidence that,5,67,-2.4277482359480516
to destination,1,22,-2.4423470353692043
specimens and,1,22,-2.4423470353692043
response if,1,22,-2.4423470353692043
to staging,1,22,-2.4423470353692043
described above,1,22,-2.4423470353692043
query count,1,22,-2.4423470353692043
ii logical,1,22,-2.4423470353692043
false false,1,22,-2.4423470353692043
todo students,1,22,-2.4423470353692043
reporting infrastructure,1,22,-2.4423470353692043
boundary protection,2,34,-2.456735772821304
gap we,2,34,-2.456735772821304
you to,6,81,-2.46080909820894
as write,3,46,-2.463853240590168
report print,38,463,-2.476322906096609
the dns,9,118,-2.4765384001174837
whether the,12,154,-2.4784757594577096
header and,2,35,-2.4849066497880004
record start,1,23,-2.4849066497880004
audit action,1,23,-2.4849066497880004
log self,2,35,-2.4849066497880004
list field,1,23,-2.4849066497880004
show the,1,23,-2.4849066497880004
to fill,4,59,-2.4849066497880004
total else,1,23,-2.4849066497880004
all requests,1,23,-2.4849066497880004
action target,2,35,-2.4849066497880004
evidence upload,1,23,-2.4849066497880004
url headers,1,23,-2.4849066497880004
primary output,3,48,-2.505525936990736
run detection,3,48,-2.505525936990736
in report,14,183,-2.5068855565067754
the callback,2,36,-2.512305623976115
if report,23,298,-2.5223897430427407
tested report,1,24,-2.525728644308255
runs against,1,24,-2.525728644308255
nist sc,5,74,-2.525728644308255
produce compliance,1,24,-2.525728644308255
the docstring,1,24,-2.525728644308255
property def,3,49,-2.525728644308255
getlogger configuration,1,24,-2.525728644308255
orchestrator def,1,24,-2.525728644308255
timezone from,3,50,-2.545531271604435
the public,3,50,-2.545531271604435
report str,4,63,-2.5494451709255714
self events,5,77,-2.5649493574615367
timestamp print,1,25,-2.5649493574615367
the app,2,38,-2.5649493574615367
per owasp,1,25,-2.5649493574615367
icon if,2,38,-2.5649493574615367
flagged finding,1,25,-2.5649493574615367
dns ttl,2,38,-2.5649493574615367
methods with,1,25,-2.5649493574615367
host header,2,38,-2.5649493574615367
args args,19,263,-2.580216829592325
preference dataset,4,65,-2.580216829592325
described in,3,52,-2.583997552432231
the html,1,26,-2.6026896854443837
logger class,1,26,-2.6026896854443837
you need,1,26,-2.6026896854443837
has detailed,1,26,-2.6026896854443837
true log,3,53,-2.6026896854443837
contains only,1,26,-2.6026896854443837
preference pairs,1,26,-2.6026896854443837
datetime timezone,4,67,-2.610069792742006
start time,4,67,-2.610069792742006
raise valueerror,7,108,-2.6119063405493077
http requests,2,40,-2.614959778036198
to see,2,40,-2.614959778036198
in if,6,95,-2.6184380424125226
please fill,18,261,-2.6239055245946563
utc isoformat,7,111,-2.6390573296152584
event logger,1,27,-2.6390573296152584
same hostname,1,27,-2.6390573296152584
is that,1,27,-2.6390573296152584
algorithm pseudocode,1,27,-2.6390573296152584
api gateway,1,27,-2.6390573296152584
you can,1,27,-2.6390573296152584
each payload,2,42,-2.662587827025453
def report,3,57,-2.6741486494265287
str lines,1,28,-2.6741486494265287
target str,1,28,-2.6741486494265287
info json,1,28,-2.6741486494265287
but no,1,28,-2.6741486494265287
the ip,1,28,-2.6741486494265287
to make,1,28,-2.6741486494265287
per technique,1,28,-2.6741486494265287
measures whether,1,28,-2.6741486494265287
report summary,5,88,-2.6968769005040847
educational comments,5,88,-2.6968769005040847
timezone utc,7,119,-2.70805020110221
end to,2,44,-2.70805020110221
report coveragereport,1,29,-2.70805020110221
if rate,1,29,-2.70805020110221
self rules,1,29,-2.70805020110221
in enumerate,2,44,-2.70805020110221
now timezone,7,119,-2.70805020110221
start logger,1,29,-2.70805020110221
address this,2,44,-2.70805020110221
fill in,23,360,-2.710824127984935
internal ip,3,60,-2.7245795030534206
write json,3,60,-2.7245795030534206
data models,6,106,-2.7269186854065928
blocked the,1,30,-2.740840023925201
signature verification,1,30,-2.740840023925201
the modification,1,30,-2.740840023925201
with educational,1,30,-2.740840023925201
else report,1,30,-2.740840023925201
the vulnerability,2,46,-2.751535313041949
cross origin,6,111,-2.772588722239781
server port,1,31,-2.772588722239781
if mode,2,47,-2.772588722239781
id report,2,47,-2.772588722239781
if total,1,31,-2.772588722239781
the algorithm,2,47,-2.772588722239781
test page,7,129,-2.7880929087757464
test vectors,5,97,-2.793208009442517
report return,3,65,-2.803360380906535
page that,1,32,-2.803360380906535
auditlogger self,1,32,-2.803360380906535
to end,2,49,-2.8134107167600364
this tests,2,49,-2.8134107167600364
educational context,1,33,-2.833213344056216
name description,2,51,-2.8526314299133175
detection rates,2,51,-2.8526314299133175
include educational,1,34,-2.862200880929468
each docstring,1,35,-2.8903717578961645
and cli,2,53,-2.8903717578961645
fraction of,1,35,-2.8903717578961645
join lines,1,36,-2.917770732084279
self report,3,74,-2.9311937524164198
message datefmt,0,18,-2.9444389791664403
detected report,1,37,-2.9444389791664403
imaplib import,0,18,-2.9444389791664403
exercise report,0,18,-2.9444389791664403
evidence def,0,18,-2.9444389791664403
environment local,0,18,-2.9444389791664403
detected total,0,18,-2.9444389791664403
pedagogical needs,0,18,-2.9444389791664403
optional imaplib,0,18,-2.9444389791664403
import imaplib,0,18,-2.9444389791664403
educational note,4,95,-2.9549102790337356
test specimens,2,57,-2.9618307218783095
detected detected,2,57,-2.9618307218783095
for junior,0,19,-2.995732273553991
produces false,0,19,-2.995732273553991
to record,0,19,-2.995732273553991
total if,1,39,-2.995732273553991
detection measurement,0,19,-2.995732273553991
get path,0,19,-2.995732273553991
html js,0,19,-2.995732273553991
must not,0,19,-2.995732273553991
detailed step,0,19,-2.995732273553991
algorithm create,1,39,-2.995732273553991
ii system,0,19,-2.995732273553991
config host,0,19,-2.995732273553991
in obj,0,19,-2.995732273553991
high critical,0,19,-2.995732273553991
all phases,0,19,-2.995732273553991
issues append,0,19,-2.995732273553991
is dangerous,0,19,-2.995732273553991
lower in,0,19,-2.995732273553991
parser student,0,19,-2.995732273553991
built the,1,40,-3.0204248861443626
aria label,1,40,-3.0204248861443626
commented python,0,20,-3.044522437723423
start return,0,20,-3.044522437723423
ttl is,0,20,-3.044522437723423
actually prevent,0,20,-3.044522437723423
the evaluation,0,20,-3.044522437723423
audit logger,1,41,-3.044522437723423
published research,0,20,-3.044522437723423
obj return,0,20,-3.044522437723423
but requires,0,20,-3.044522437723423
test example,0,20,-3.044522437723423
evaluation report,0,20,-3.044522437723423
print overall,0,20,-3.044522437723423
ml security,0,20,-3.044522437723423
docker container,0,20,-3.044522437723423
logging args,0,20,-3.044522437723423
todo has,0,20,-3.044522437723423
summary self,1,41,-3.044522437723423
method get,0,20,-3.044522437723423
isoformat def,0,20,-3.044522437723423
if you,0,20,-3.044522437723423
for servicenow,1,42,-3.068052935133617
grc evidence,1,42,-3.068052935133617
severity severity,1,42,-3.068052935133617
if detected,2,64,-3.0757749812275272
the error,0,21,-3.0910424533583156
minimal authoritative,0,21,-3.0910424533583156
was blocked,0,21,-3.0910424533583156
port args,1,43,-3.0910424533583156
dry run,0,21,-3.0910424533583156
and reject,0,21,-3.0910424533583156
detected true,0,21,-3.0910424533583156
user content,1,43,-3.0910424533583156
this page,0,21,-3.0910424533583156
don fit,2,65,-3.0910424533583156
description cs,0,21,-3.0910424533583156
test if,0,21,-3.0910424533583156
remove all,0,21,-3.0910424533583156
our scanner,0,21,-3.0910424533583156
the scanner,1,44,-3.1135153092103742
about the,0,22,-3.1354942159291497
maintain this,0,22,-3.1354942159291497
compliance mappings,0,22,-3.1354942159291497
for manual,0,22,-3.1354942159291497
rate else,0,22,-3.1354942159291497
email import,0,22,-3.1354942159291497
should reject,0,22,-3.1354942159291497
local docker,0,22,-3.1354942159291497
objectives understand,0,22,-3.1354942159291497
phase detection,0,22,-3.1354942159291497
to expire,0,22,-3.1354942159291497
correctly rejects,0,22,-3.1354942159291497
evidence str,0,22,-3.1354942159291497
pseudocode in,1,46,-3.157000421150113
lab report,2,70,-3.1640675883732055
why each,0,23,-3.1780538303479458
websocket connection,1,47,-3.1780538303479458
prompt chosen,0,23,-3.1780538303479458
report controls,0,23,-3.1780538303479458
for report,0,23,-3.1780538303479458
overall detection,0,23,-3.1780538303479458
our pedagogical,0,23,-3.1780538303479458
detected and,0,23,-3.1780538303479458
audits require,0,23,-3.1780538303479458
path out,0,23,-3.1780538303479458
list bool,0,23,-3.1780538303479458
evaluation pipeline,0,23,-3.1780538303479458
findings lines,0,23,-3.1780538303479458
set true,1,48,-3.1986731175506815
out path,0,24,-3.2188758248682006
out mkdir,0,24,-3.2188758248682006
email message,0,24,-3.2188758248682006
all specimens,0,24,-3.2188758248682006
len len,0,24,-3.2188758248682006
usenix security,0,24,-3.2188758248682006
lab docker,0,24,-3.2188758248682006
evidence demonstrating,0,24,-3.2188758248682006
learning objectives,0,24,-3.2188758248682006
per category,0,24,-3.2188758248682006
fit our,1,49,-3.2188758248682006
import email,0,24,-3.2188758248682006
timestamp report,1,49,-3.2188758248682006
smart contract,0,24,-3.2188758248682006
specimen generator,0,24,-3.2188758248682006
detected else,1,50,-3.2386784521643803
my colleague,1,50,-3.2386784521643803
print timestamp,0,25,-3.2580965380214817
description print,0,25,-3.2580965380214817
demonstrating that,0,25,-3.2580965380214817
append lines,0,25,-3.2580965380214817
report labreport,0,25,-3.2580965380214817
the defense,0,25,-3.2580965380214817
new message,0,25,-3.2580965380214817
image np,0,25,-3.2580965380214817
explain what,0,25,-3.2580965380214817
that attempts,0,25,-3.2580965380214817
uid str,0,25,-3.2580965380214817
each known,0,25,-3.2580965380214817
are stubbed,0,26,-3.295836866004329
the cross,0,26,-3.295836866004329
audit audit,0,26,-3.295836866004329
responds with,0,26,-3.295836866004329
authoritative dns,0,26,-3.295836866004329
detected false,0,26,-3.295836866004329
errors replace,0,26,-3.295836866004329
fetch to,0,26,-3.295836866004329
no real,0,27,-3.332204510175204
description description,0,27,-3.332204510175204
print nfull,0,27,-3.332204510175204
note the,0,27,-3.332204510175204
the manifest,0,28,-3.3672958299864737
on subsequent,0,28,-3.3672958299864737
explain why,0,28,-3.3672958299864737
self log,2,86,-3.3672958299864737
self validation,0,28,-3.3672958299864737
verdict pass,1,57,-3.3672958299864737
nfull report,0,29,-3.4011973816621555
full lab,0,29,-3.4011973816621555
origin policy,0,30,-3.4339872044851463
no compliance,0,30,-3.4339872044851463
return findings,0,30,-3.4339872044851463
confidence if,0,30,-3.4339872044851463
per control,0,30,-3.4339872044851463
headers map,0,30,-3.4339872044851463
please include,0,31,-3.4657359027997265
def con,0,31,-3.4657359027997265
rlhf preference,0,31,-3.4657359027997265
https www,0,31,-3.4657359027997265
open the,0,31,-3.4657359027997265
log warning,1,64,-3.481240089335692
monotonic start,0,32,-3.4965075614664802
imap server,0,32,-3.4965075614664802
report sum,0,32,-3.4965075614664802
blog post,0,32,-3.4965075614664802
assessment orchestrator,0,32,-3.4965075614664802
compliance mapping,0,33,-3.526360524616161
the canary,0,33,-3.526360524616161
evaluation harness,0,33,-3.526360524616161
et al,10,373,-3.526360524616161
data poisoning,0,33,-3.526360524616161
self headers,0,33,-3.526360524616161
the trigger,1,68,-3.540959324037314
print icon,0,34,-3.5553480614894135
